Prism UK Medical Ltd,1813.65
Kip McGrath Education Centre,1800.00
Regenesys Limited,1800.00
Mr & Mrs Saul,1789.51
Charing Healthcare,1753.72
Raglan Housing Association Ltd,1727.40
Vermont Lodge,1725.46
T's Fitness Promotions,1720.00
TRA Reading Agency,1719.75
Equifax Plc,1716.00
St Johns Nursing Home Ltd,1711.34
Family Investment Four Ltd,1703.92
Beech Care Ltd,1700.31
Miss Julia Gasparro,1700.00
New Century Care Ltd,1688.04
Kennedys,1682.50
God's Ports Housing Society Ltd,1670.45
Tunstall Group,1668.00
Matrix ICT Services Ltd,1650.00
Bupa Care Homes† Seabrooke Manor Residential & Nursing Home,1642.91
Goldsmiths College,1640.00
The Avenue Nursing Home,1635.66
Christy Idahosa,1631.94
Culverley Care Home,1628.13
Sunbeam Day Nursery,1627.10
Kenwood Care Home,1625.87
Netpex Ltd,1607.22
Edward Ofori- Afriye,1600.00
Ladybirds Landscaping & Gardenings Services,1600.00
Maxima Information Group Ltd.,1600.00
The Edible Bus stop,1600.00
Nas Earlybird Centre,1590.00
Penna Barkers,1590.00
Yara Enterprises Ltd,1581.12
Capstone Vision Foster Care,1575.00
Hanbury Court Care Home,1567.46
Health & Safety Executive,1562.00
TFL Surface Transport,1552.00
Surrey Rest Homes Ltd,1548.64
Kennington United Cricket Club,1540.00
170 Community Project,1534.24
Eaves Housing For Women Ltd,1534.24
Rosa Marie Duarte Da Silva,1529.14
Handicare Accessibility Ltd,1528.00
Elizabethan Security,1506.86
The Nurture Group Network Ltd,1500.00
QA Ltd,1480.00
Ecotricity,1479.99
Mr Lee Pearman,1475.00
PHS Group Ltd,1473.64
The Friendly Almshouses,1470.28
Diamond Couriers Limited,1469.69
Praesmohr House,1469.60
Associated Care Services Ltd,1457.14
Broxap Ltd,1452.00
Hayes Court,1437.74
Chilton Meadows Residential and Nursing Home,1437.16
Addlestone Lodge,1422.28
Methodist Homes,1408.03
Saltash Enterprises Ltd,1408.00
Foxley Lodge,1404.65
St Helens Lodge,1399.17
Project Centre,1396.93
Miss Martina Van Der Leij,1387.50
Haymarket Publishing Services Ltd,1373.00
Autumn Lodge Care Home,1359.10
Anna House,1358.00
Collinstown Construction Ltd,1350.00
Acacia Lodge,1348.25
Galleon Care Homes Ltd,1348.25
Roughton London Ltd,1347.50
London Weekly Newspapers Ltd,1336.00
Miss Georgina Clark,1312.08
Surrey Heights,1311.25
Tv Licensing,1309.50
V U Chem Ltd T/A Harfleur Pharmacy,1307.13
Assisi Community Care,1303.06
Dudwell St. Mary Care Home,1292.83
Mrs Mahira Azawi,1290.00
Roseacres Residential Care Home,1282.29
ISS Ltd,1275.00
Glazer Delmar Solicitors,1270.00
Artifax Software Ltd,1264.69
Elizabeth Court Rest Home,1262.63
Heavy Pencil Training Ltd,1250.00
MAS Systems Ltd,1250.00
Ann Austin,1240.00
Hooklands Nursing Home,1236.12
Action For Blind People,1234.80
Ashton Lodge,1229.56
Donisthorpe Hall,1228.68
Coin Street Community Builders Ltd,1210.00
Beverley Grange Nursing Home,1209.40
Blanchworth Care,1208.12
Miss Geraldine Mor O'Ferrall,1200.00
Miss Melanie Nazareth,1200.00
Peckham Lodge,1200.00
Q Learning,1200.00
Neopost Limited,1174.00
Wentworth Croft,1170.52
Matrix Training Associates Ltd,1166.67
Chain Gang Limited,1161.66
CBS Outdoor Ltd,1158.00
K Chimera,1155.00
The High Street Gift Voucher Ltd,1153.83
Chislehurst Care Ltd,1152.06
David Medhurst,1150.00
Cal Brown Ltd,1145.77
Promogroup Ltd,1140.00
Enara Ltd,1134.95
Fernihurst Nursing Home,1128.32
Clarence Nursing Home,1125.16
D Sully & Son Limited,1124.18
British Flora,1120.00
Abbeyfield Society Ltd,1119.24
Gresswell Direct,1118.00
British Gas,1109.10
Care Uk Community Partnerships Ltd,1100.14
Playsafe Playgrounds Ltd,1083.00
Aquarius Group,1082.47
Little Londoners Mobile Creche LTD,1078.00
Miss H Mohamed,1070.20
Mrs C Patel,1070.14
Drewstead Lodge,1067.11
The Palm Practice Ltd,1066.66
Powell Forster Solictors,1059.00
Clockwork Estates Ltd,1052.06
Miss N Tali Michaels,1050.00
Mr Gabriel Anderson,1050.00
Unique Help Group,1041.96
Assetgrove Ltd,1033.33
F J Barritt Transport,1020.00
Marie Bradley,1016.00
